MStarID,FundName,Date,Value,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-29,127.48571,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-28,127.48571,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-27,127.67721,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-26,127.50882,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-25,127.35443,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-24,127.35065,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-23,127.27028,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-22,127.27028,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-21,127.27028,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-20,127.37164,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-19,127.23003,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-18,127.34205,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-17,127.45618,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-16,127.24342,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-15,127.24342,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-14,127.24342,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-13,127.04984,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-12,127.16303,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-11,127.14902,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-10,127.10704,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-09,127.01938,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-08,127.01938,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-07,127.01938,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-06,127.54729,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-05,127.66781,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-04,127.74825,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-03,127.76645,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-02,127.75555,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-05-01,127.75555,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-30,127.75555,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-29,127.68661,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-28,127.87133,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-27,128.01628,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-26,127.90075,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-25,127.91328,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-24,127.91328,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-23,127.91328,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-22,128.16359,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-21,128.02959,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-20,128.15889,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-19,128.25046,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-18,128.28403,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-17,128.28403,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-16,128.28403,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-15,128.13672,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-14,128.11290,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-13,128.27812,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-12,128.47403,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-11,128.47488,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-10,128.47488,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-09,128.47488,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-08,128.47488,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-07,128.51341,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-06,128.44681,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-05,128.33841,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-04,128.44612,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-03,128.44612,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-02,128.44612,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-04-01,128.85796,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-31,128.96126,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-30,128.85069,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-29,128.86195,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-28,128.89764,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-27,128.89764,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-26,128.89764,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-25,129.02907,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-24,129.03464,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-23,129.01871,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-22,128.99280,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-21,128.89198,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-20,128.89198,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-19,128.89198,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-18,128.90742,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-17,128.96463,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-16,128.97290,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-15,128.85724,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-14,128.87276,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-13,128.87276,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-12,128.87276,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-11,128.92059,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-10,128.90314,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-09,128.95293,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-08,128.94501,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-07,128.84976,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-06,128.84976,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-05,128.84976,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-04,128.53110,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-03,128.48347,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-02,128.51514,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-03-01,128.59955,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-29,128.59715,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-28,128.57176,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-27,128.57176,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-26,128.50546,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-25,128.51888,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-24,128.48615,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-23,128.45723,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-22,128.35486,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-21,128.35486,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-20,128.35486,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-19,128.43222,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-18,128.41373,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-17,128.41541,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-16,128.45258,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-15,128.40175,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-14,128.40175,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-13,128.40175,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-12,128.30907,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-11,128.34032,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-10,128.14642,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-09,128.21866,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-08,128.12943,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-07,128.12943,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-06,128.12943,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-05,127.89649,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-04,128.02103,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-03,128.03973,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-02,127.93028,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-02-01,127.90464,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-31,127.90464,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-30,127.89220,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-29,127.78947,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-28,127.78629,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-27,128.04140,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-26,127.92555,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-25,127.98092,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-24,127.98092,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-23,127.98092,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-22,128.10435,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-21,128.01273,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-20,127.96246,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-19,127.99182,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-18,127.95950,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-17,127.95950,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-16,127.95950,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-15,128.00565,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-14,128.02518,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-13,128.07726,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-12,127.96676,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-11,127.94131,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-10,127.94131,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-09,127.94131,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-08,127.60199,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-07,127.60838,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-06,127.56351,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-05,127.33310,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-04,127.32247,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-03,127.32247,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-02,127.32247,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2004-01-01,127.49546,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-31,127.49546,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-30,127.54285,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-29,127.52706,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-28,127.54343,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-27,127.54343,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-26,127.54343,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-25,127.44318,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-24,127.44318,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-23,127.28120,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-22,127.44499,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-21,127.46941,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-20,127.46941,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-19,127.46941,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-18,127.44283,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-17,127.42903,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-16,127.35591,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-15,127.24456,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-14,127.26093,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-13,127.26093,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-12,127.26093,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-11,127.23720,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-10,126.98814,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-09,126.86395,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-08,126.96223,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-07,127.03059,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-06,127.03059,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-05,127.03059,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-04,126.62363,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-03,126.49910,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-02,126.51086,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-12-01,126.54371,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-30,126.65103,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-29,126.73813,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-28,126.73813,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-27,126.90334,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-26,126.88702,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-25,126.99548,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-24,126.90768,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-23,126.99854,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-22,126.99854,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-21,126.99854,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-20,126.96493,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-19,126.81617,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-18,126.93810,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-17,126.95580,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-16,126.84863,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-15,126.84863,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-14,126.84863,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-13,126.66748,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-12,126.35754,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-11,126.24007,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-10,126.22401,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-09,126.17641,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-08,126.17641,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-07,126.17641,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-06,126.21646,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-05,126.31488,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-04,126.44119,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-03,126.38105,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-02,126.47079,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-11-01,126.47079,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-31,126.47079,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-30,126.59236,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-29,126.71483,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-28,126.79272,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-27,126.60242,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-26,126.66589,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-25,126.66589,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-24,126.66589,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-23,126.48991,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-22,126.53105,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-21,126.35528,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-20,126.35149,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-19,126.26382,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-18,126.26382,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-17,126.26382,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-16,126.15121,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-15,126.43012,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-14,126.50919,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-13,126.64297,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-12,126.59241,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-11,126.59241,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-10,126.59241,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-09,126.47575,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-08,126.53336,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-07,126.48743,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-06,126.58601,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-05,126.42185,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-04,126.42185,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-03,126.42185,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-02,126.72967,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-10-01,126.87992,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-30,126.82649,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-29,126.83560,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-28,126.86983,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-27,126.86983,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-26,126.86983,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-25,126.74889,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-24,126.74698,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-23,126.61842,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-22,126.54422,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-21,126.53349,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-20,126.53349,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-19,126.53349,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-18,126.55159,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-17,126.63678,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-16,126.50428,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-15,126.53533,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-14,126.40409,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-13,126.40409,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-12,126.40409,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-11,126.27705,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-10,126.35134,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-09,126.17786,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-08,126.09577,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-07,126.08205,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-06,126.08205,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-05,126.08205,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-04,125.63847,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-03,125.38029,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-02,125.28799,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-09-01,125.67807,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-31,125.66588,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-30,125.84892,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-29,125.84892,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-28,125.89178,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-27,125.62199,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-26,125.69444,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-25,125.55160,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-24,125.61156,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-23,125.61156,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-22,125.61156,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-21,125.53847,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-20,125.79967,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-19,125.87675,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-18,125.60753,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-17,125.43955,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-16,125.43955,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-15,125.43955,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-14,125.28989,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-13,125.28987,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-12,125.80564,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-11,125.70894,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-10,125.87537,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-09,125.87537,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-08,125.87537,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-07,125.80981,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-06,125.64064,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-05,125.18393,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-04,125.34023,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-03,125.14454,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-02,125.14454,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-08-01,125.14454,
F0000113FW,Morningstar US 1-3Y Core Bd TR Hdg USD,2003-07-31,125.28463,
